Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,   Spend   
Home Office,Home Office,19-10-2017,Professional & Administration Services,CPFG - Crime Policing & Fire Group,ROKE MANOR RESEARCH LIMITED,1002072272," 39,893.77 "
Home Office,Home Office,19-10-2017,Medical & Pharmaceutical,CPFG - Crime Policing & Fire Group,SALVATION ARMY (THE),1002072276," 2,897,575.78 "
Home Office,Home Office,19-10-2017,"Science, Technical & Research",CPFG - Crime Policing & Fire Group,UNIVERSITY OF PLYMOUTH,1002072289," 40,758.00 "
Home Office,Home Office,20-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1002072735," 132,057.00 "
Home Office,Home Office,20-10-2017,"IT, Telecomms",CPFG - Crime Policing & Fire Group,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1002072735," 171,609.00 "
Home Office,Home Office,20-10-2017,"IT, Telecomms",CPFG - Crime Policing & Fire Group,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1002072735," 257,009.39 "
Home Office,Home Office,20-10-2017,"IT, Telecomms",CPFG - Crime Policing & Fire Group,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1002072735," 381,982.33 "
Home Office,Home Office,20-10-2017,Professional & Administration Services,CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002072803," 9,521.80 "
Home Office,Home Office,20-10-2017,Professional & Administration Services,CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002072803," 22,846.20 "
Home Office,Home Office,20-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002072803," 40,464.34 "
Home Office,Home Office,20-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002072803," 74,442.03 "
Home Office,Home Office,20-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002072803," 175,249.96 "
Home Office,Home Office,20-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,NORTHROP GRUMMAN UK LTD,1002072874," 89,319.56 "
Home Office,Home Office,23-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,EE LTD,1002073612," 926,560.80 "
Home Office,Home Office,23-10-2017,Business Process Outsourcing,CPFG - Crime Policing & Fire Group,FORMAT14CRM LTD,1002073621," 35,520.00 "
Home Office,Home Office,24-10-2017,Grant,CPFG - Crime Policing & Fire Group,MERSEYSIDE FIRE & RESCUE SERVICE (G),1002074109," 30,000.00 "
Home Office,Home Office,24-10-2017,Grant,CPFG - Crime Policing & Fire Group,MERSEYSIDE FIRE & RESCUE SERVICE (G),1002074109," 90,000.00 "
Home Office,Home Office,24-10-2017,Grant,CPFG - Crime Policing & Fire Group,MERSEYSIDE FIRE & RESCUE SERVICE (G),1002074109," 350,000.00 "
Home Office,Home Office,24-10-2017,Grant,CPFG - Crime Policing & Fire Group,MERSEYSIDE FIRE & RESCUE SERVICE (G),1002074109," 375,000.00 "
Home Office,Home Office,24-10-2017,Grant,CPFG - Crime Policing & Fire Group,MERSEYSIDE FIRE & RESCUE SERVICE (G),1002074109," 520,000.00 "
Home Office,Home Office,24-10-2017,Grant,CPFG - Crime Policing & Fire Group,MERSEYSIDE FIRE & RESCUE SERVICE (G),1002074109," 850,000.00 "
Home Office,Home Office,24-10-2017,"IT, Infrastructure & Support",CPFG - Crime Policing & Fire Group,"KELLOGG, BROWN AND ROOT LTD",1002074319," 42,775.40 "
Home Office,Home Office,25-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,BRAMBLE HUB LTD,1002074845," 64,418.15 "
Home Office,Home Office,25-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,CGI IT UK LTD,1002074856," 606,860.40 "
Home Office,Home Office,25-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,FUJITSU SERVICES LTD,1002074875," 428,863.80 "
Home Office,Home Office,25-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,MOTT MACDONALD LTD,1002074905,"-30,538.80 "
Home Office,Home Office,25-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,MOTT MACDONALD LTD,1002074905," 30,538.80 "
Home Office,Home Office,25-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,MOTT MACDONALD LTD,1002074905," 51,150.00 "
Home Office,Home Office,25-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,MOTT MACDONALD LTD,1002074905," 61,740.00 "
Home Office,Home Office,25-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,VERIZON UK LTD,1002074947," 25,489.26 "
Home Office,Home Office,26-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1002075380," 76,348.69 "
Home Office,Home Office,26-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,BRAVOSOLUTION UK LTD,1002075383," 17,368.00 "
Home Office,Home Office,26-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,BRAVOSOLUTION UK LTD,1002075383," 17,520.00 "
Home Office,Home Office,26-10-2017,Business Process Outsourcing,CPFG - Crime Policing & Fire Group,EE LTD,1002075411," 139,866.00 "
Home Office,Home Office,26-10-2017,Asset Clearing,CPFG - Crime Policing & Fire Group,MASTEK (UK) LTD,1002075427," 126,504.00 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,AVON FIRE & RESCUE SERVICE (G),1002075766," 73,106.01 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,BUCKINGHAMSHIRE & MILTON KEYNES FIRE AUTHORITY (G),1002075768," 68,049.01 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,DEVON & SOMERSET FIRE & RESCUE SERVICE (G),1002075779," 78,778.60 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,ESSEX COUNTY FIRE AND RESCUE (G),1002075782," 71,383.04 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,GREATER LONDON AUTHORITY (G),1002075785," 288,063.86 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,HAMPSHIRE FIRE & RESCUE SERVICE (G),1002075787," 79,263.93 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,HEREFORD AND WORCESTER FIRE & RESCUE SERVICE (G),1002075788," 68,611.87 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,KENT AND MEDWAY TOWNS FIRE AUTHORITY (G),1002075792," 80,986.90 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,LANCASHIRE COMBINED FIRE AUTHORITY (G),1002075793," 68,611.87 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,LEICESTERSHIRE FIRE & RESCUE SERVICE (G),1002075795," 70,820.17 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,LINCOLNSHIRE COUNTY COUNCIL 1 (G),1002075796," 68,611.87 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,MERSEYSIDE FIRE & RESCUE SERVICE (G),1002075797," 73,106.01 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,NORFOLK COUNTY COUNCIL 1 (G),1002075798," 70,287.04 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,TYNE & WEAR FIRE & RESCUE AUTHORITY (G),1002075812," 72,543.15 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,WEST MIDLANDS FIRE & RESCUE AUTHORITY (G),1002075814," 73,106.01 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,WEST SUSSEX COUNTY COUNCIL (G),1002075815," 34,064.42 "
Home Office,Home Office,27-10-2017,Grant,CPFG - Crime Policing & Fire Group,WEST YORKSHIRE FIRE AND RESCUE AUTHORITY (G),1002075816," 80,930.60 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953,"-39,862.98 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953," 43,831.20 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953," 43,831.20 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953," 247,544.09 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953," 250,499.00 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953," 419,256.90 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953," 485,608.28 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953," 2,151,743.39 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002075953," 2,153,355.17 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1002075964," 275,083.19 "
Home Office,Home Office,27-10-2017,"IT, Telecomms",CPFG - Crime Policing & Fire Group,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1002075964," 427,824.26 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002075979," 20,383.68 "
Home Office,Home Office,27-10-2017,Professional & Administration Services,CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002075979," 26,626.86 "
Home Office,Home Office,27-10-2017,Professional & Administration Services,CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002075979," 49,223.46 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002075979," 83,160.88 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Other",CPFG - Crime Policing & Fire Group,CAPGEMINI UK PLC,1002075979," 181,774.92 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,NOMENSA LTD,1002076053," 49,674.00 "
Home Office,Home Office,27-10-2017,Medical & Pharmaceutical,CPFG - Crime Policing & Fire Group,SALVATION ARMY (THE),1002076076," 1,414,552.76 "
Home Office,Home Office,30-10-2017,Grant,CPFG - Crime Policing & Fire Group,SURVIVORS TRUST (THE) (G),1002076488," 37,500.00 "
Home Office,Home Office,30-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002076644," 317,970.91 "
Home Office,Home Office,30-10-2017,"IT, Telecomms - Run Costs",CPFG - Crime Policing & Fire Group,AIRWAVE SOLUTIONS LTD,1002076644," 20,802,965.70 "
Home Office,Home Office,30-10-2017,Business Process Outsourcing,CPFG - Crime Policing & Fire Group,POPULUS LTD,6200067736,"-41,787.00 "
Home Office,Home Office,30-10-2017,Business Process Outsourcing,CPFG - Crime Policing & Fire Group,POPULUS LTD,6200067736," 41,787.00 "
Home Office,Home Office,01-10-2017,Procurement Card - GPC,CSG - Corporate Services Group,BARCLAYS BANK,GPC201710," 154,896.74 "
Home Office,Home Office,01-10-2017,Procurement Card - T&E ,CSG - Corporate Services Group,BARCLAYS BANK,T&E201710," 65,223.45 "
Home Office,Home Office,02-10-2017,Building Construction & Maintenance,CSG - Corporate Services Group,CARILLION AMBS LTD T/A CPM,1002064213," 32,383.85 "
Home Office,Home Office,02-10-2017,Building Construction & Maintenance,CSG - Corporate Services Group,CARILLION AMBS LTD T/A CPM,1002064213," 52,417.96 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1002064234," 57,686.58 "
Home Office,Home Office,02-10-2017,Facilities Management,CSG - Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1002064249," 1,131,845.23 "
Home Office,Home Office,04-10-2017,Other Government Department,CSG - Corporate Services Group,DEPARTMENT OF HEALTH,3000054350," 50,000.00 "
Home Office,Home Office,05-10-2017,Building Construction & Maintenance,CSG - Corporate Services Group,INTERSERVE CONSTRUCTION LTD,1002065815," 2,742,989.12 "
Home Office,Home Office,06-10-2017,Business Process Outsourcing,CSG - Corporate Services Group,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD,1002066373," 129,365.10 "
Home Office,Home Office,09-10-2017,Building Construction & Maintenance,CSG - Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1002067179," 30,335.75 "
Home Office,Home Office,09-10-2017,Building Construction & Maintenance,CSG - Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1002067179," 213,496.78 "
Home Office,Home Office,10-10-2017,Professional & Administration Services,CSG - Corporate Services Group,MACE LTD,1002067864," 36,420.00 "
Home Office,Home Office,10-10-2017,Professional & Administration Services,CSG - Corporate Services Group,MACE LTD,1002067864," 83,580.00 "
Home Office,Home Office,12-10-2017,"IT, Telecomms",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1002068823," 41,927.29 "
Home Office,Home Office,19-10-2017,Utilities - Electricity,CSG - Corporate Services Group,EDF ENERGY,1002072235," 121,279.18 "
Home Office,Home Office,20-10-2017,Other Government Department,CSG - Corporate Services Group,GOVERNMENT LEGAL DEPARTMENT,3000054421," 1,839,300.00 "
Home Office,Home Office,24-10-2017,Building Construction & Maintenance,CSG - Corporate Services Group,ANNES GATE PROPERTY PLC,1002074295," 58,816.44 "
Home Office,Home Office,25-10-2017,Professional & Administration Services,CSG - Corporate Services Group,TURNER & TOWNSEND PROJECT MANAGEMENT,1002074944," 41,854.69 "
Home Office,Home Office,25-10-2017,Other Government Department,CSG - Corporate Services Group,GOVERNMENT LEGAL DEPARTMENT,3000054439," 20,538.97 "
Home Office,Home Office,25-10-2017,Other Government Department,CSG - Corporate Services Group,GOVERNMENT LEGAL DEPARTMENT,3000054439," 34,465.12 "
Home Office,Home Office,26-10-2017,FM Services,CSG - Corporate Services Group,ANNES GATE PROPERTY PLC,1002075375," 4,451,820.58 "
Home Office,Home Office,26-10-2017,Facilities Management,CSG - Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1002075421," 1,175,809.14 "
Home Office,Home Office,27-10-2017,Facilities Management,CSG - Corporate Services Group,CARILLION AMBS LTD T/A CPM,1002075989," 175,752.30 "
Home Office,Home Office,27-10-2017,Facilities Management,CSG - Corporate Services Group,CARILLION AMBS LTD T/A CPM,1002075989," 939,209.86 "
Home Office,Home Office,27-10-2017,Building Construction & Maintenance,CSG - Corporate Services Group,CARILLION AMBS LTD T/A CPM,1002075990," 32,959.38 "
Home Office,Home Office,27-10-2017,Building Construction & Maintenance,CSG - Corporate Services Group,CARILLION AMBS LTD T/A CPM,1002075990," 36,548.81 "
Home Office,Home Office,27-10-2017,"IT, Telecomms - Run Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1002076018," 70,567.43 "
Home Office,Home Office,27-10-2017,Asset Clearing,CSG - Corporate Services Group,NG BAILEY LTD,1002076052," 52,917.60 "
Home Office,Home Office,27-10-2017,Couriers,CSG - Corporate Services Group,ROYAL MAIL,1002076072," 25,609.88 "
Home Office,Home Office,30-10-2017,Business Process Outsourcing,CSG - Corporate Services Group,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD,1002076720," 27,970.58 "
Home Office,Home Office,30-10-2017,Business Process Outsourcing,CSG - Corporate Services Group,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD,1002076721," 26,798.40 "
Home Office,Home Office,30-10-2017,Business Process Outsourcing,CSG - Corporate Services Group,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD,1002076721," 27,783.01 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Other",DDaT - Digital Data & Technology,ACTICA CONSULTING LTD,1002064198," 34,571.10 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,ATOS IT SERVICES UK LTD,1002064202," 72,854.40 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,CGI IT UK LTD,1002064214," 75,673.20 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,IBM UNITED KINGDOM LTD,1002064245,"-201,594.92 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,IBM UNITED KINGDOM LTD,1002064245," 177,148.60 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,IBM UNITED KINGDOM LTD,1002064245," 198,220.98 "
Home Office,Home Office,02-10-2017,Education & Training Services,DDaT - Digital Data & Technology,IMPERIAL COLLEGE LONDON,1002064246," 27,500.00 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002064262," 117,750.00 "
Home Office,Home Office,02-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,QA CONSULTING SERVICES LTD,1002064282," 95,130.00 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,ROCK KITCHEN HARRIS LTD,1002064285," 40,800.00 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,SUNGARD AVAILABILITY SERVICES UK LTD,1002064295," 66,970.62 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,TRIAD GROUP PLC T/A TRIAD RESOURCING,1002064301," 11,508.50 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,TRIAD GROUP PLC T/A TRIAD RESOURCING,1002064301," 54,053.50 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,TRIAD GROUP PLC T/A TRIAD RESOURCING,1002064301," 138,489.00 "
Home Office,Home Office,02-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,TRIAD GROUP PLC T/A TRIAD RESOURCING,1002064301," 167,490.00 "
Home Office,Home Office,03-10-2017,Asset Clearing,DDaT - Digital Data & Technology,KAINOS,1002064892," 249,358.60 "
Home Office,Home Office,03-10-2017,Asset Clearing,DDaT - Digital Data & Technology,KAINOS,1002064892," 263,793.20 "
Home Office,Home Office,04-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,DATALYNX LTD,1002065371," 78,845.00 "
Home Office,Home Office,05-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002065831," 32,760.00 "
Home Office,Home Office,05-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,UNIFY ENTERPRISE COMMUNICATIONS LTD,1002065866," 135,000.00 "
Home Office,Home Office,06-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,CAPITA BUSINESS SERVICES LTD (E),1002066361," 33,483.17 "
Home Office,Home Office,06-10-2017,Asset Clearing,DDaT - Digital Data & Technology,ENGINE PARTNERS UK LLP T/A TRANSFORM,1002066384," 26,880.00 "
Home Office,Home Office,06-10-2017,Asset Clearing,DDaT - Digital Data & Technology,ENGINE PARTNERS UK LLP T/A TRANSFORM,1002066384," 31,680.00 "
Home Office,Home Office,06-10-2017,Asset Clearing,DDaT - Digital Data & Technology,ENGINE PARTNERS UK LLP T/A TRANSFORM,1002066384," 53,760.00 "
Home Office,Home Office,06-10-2017,"IT, Telecomms - Other",DDaT - Digital Data & Technology,ENGINE PARTNERS UK LLP T/A TRANSFORM,1002066385," 41,040.00 "
Home Office,Home Office,06-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,KAINOS,1002066416," 31,650.80 "
Home Office,Home Office,09-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,NORTHGATE PUBLIC SERVICES (UK) LTD,1002067197," 9,722.44 "
Home Office,Home Office,09-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,NORTHGATE PUBLIC SERVICES (UK) LTD,1002067197," 11,574.64 "
Home Office,Home Office,09-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,NORTHGATE PUBLIC SERVICES (UK) LTD,1002067197," 21,601.24 "
Home Office,Home Office,09-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,NORTHGATE PUBLIC SERVICES (UK) LTD,1002067197," 27,771.84 "
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,IDENTITY E2E LTD,1002067848, 48.05 
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,IDENTITY E2E LTD,1002067848," 27,720.00 "
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,IDENTITY E2E LTD,1002067848," 40,254.04 "
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,IDENTITY E2E LTD,1002067848," 87,387.30 "
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1002067858," 8,907.35 "
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1002067858," 29,520.78 "
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1002067858," 29,570.18 "
Home Office,Home Office,10-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002067870," 29,790.00 "
Home Office,Home Office,10-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002067870," 32,280.00 "
Home Office,Home Office,10-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002067870," 32,340.00 "
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002067870," 38,700.00 "
Home Office,Home Office,10-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002067870," 48,030.00 "
Home Office,Home Office,10-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002067870," 49,800.00 "
Home Office,Home Office,10-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002067870," 65,250.00 "
Home Office,Home Office,10-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,NORTHROP GRUMMAN UK LTD,1002067877," 1,086,359.42 "
Home Office,Home Office,11-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,ITM COMMUNICATIONS LTD,1002068370," 29,056.51 "
Home Office,Home Office,11-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,ITM COMMUNICATIONS LTD,1002068370," 29,056.51 "
Home Office,Home Office,11-10-2017,"IT, Telecomms - Other",DDaT - Digital Data & Technology,QA CONSULTING SERVICES LTD,1002068401," 33,368.40 "
Home Office,Home Office,11-10-2017,"IT, Telecomms - Other",DDaT - Digital Data & Technology,QA CONSULTING SERVICES LTD,1002068401," 36,632.70 "
Home Office,Home Office,12-10-2017,"IT, Telecomms - Other",DDaT - Digital Data & Technology,ATKINS LTD,1002068786," 80,190.00 "
Home Office,Home Office,12-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,FUJITSU SERVICES LTD,1002068823," 1,123,395.62 "
Home Office,Home Office,12-10-2017,"IT, Telecomms - Other",DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002068847,"-36,036.00 "
Home Office,Home Office,12-10-2017,Professional & Administration Services,DDaT - Digital Data & Technology,METHODS PROFESSIONAL SERVICES LTD,1002068847," 35,550.00 "
Home Office,Home Office,13-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,FUJITSU SERVICES LTD,1002069610," 57,048.53 "
Home Office,Home Office,13-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,PROBRAND LTD,1002069721," 217,895.76 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,CGI IT UK LTD,1002070412," 76,432.80 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,CGI IT UK LTD,1002070412," 563,879.47 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,FUJITSU SERVICES LTD,1002070441," 8,976.14 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,FUJITSU SERVICES LTD,1002070441," 24,926.66 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,LEVEL 3 COMMUNICATIONS,1002070454, 604.20 
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,LEVEL 3 COMMUNICATIONS,1002070454," 115,736.47 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,LEVEL 3 COMMUNICATIONS,1002070454," 119,290.03 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,LEVEL 3 COMMUNICATIONS,1002070454," 444,774.71 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,TRIAD GROUP PLC T/A TRIAD RESOURCING,1002070502," 203,499.00 "
Home Office,Home Office,16-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,XEROX (UK) LTD,1002070510," 166,800.80 "
Home Office,Home Office,17-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,SOPRA STERIA LTD,1002071143," 27,777.47 "
Home Office,Home Office,17-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,THALES UK LTD,1002071149," 202,207.20 "
Home Office,Home Office,17-10-2017,Other Government Department,DDaT - Digital Data & Technology,FCO SERVICES,3000054403," 483,606.80 "
Home Office,Home Office,17-10-2017,Other Government Department,DDaT - Digital Data & Technology,FCO SERVICES,3000054403," 2,522,524.30 "
Home Office,Home Office,18-10-2017,"IT, Telecomms - Run Costs",DDaT - Digital Data & Technology,DELOITTE MCS LTD,1002071651," 32,472.00 "
